billNum,lcoNum,sessYear,sessNum,typeCode,billTitle,stmtPurp,emergencyCert,raised,proposed,subBill,nomination,numPages,houseCalNum,senateCalNum,filedDate,readIntoFloor,petitionNum,pasaNum,pasaType,senateAmd,houseAmd
SB00214,1214,2020,157,RB    ,AN ACT CONCERNING A TASK FORCE REPORT ON FULLY AUTONOMOUS VEHICLES.,To extend the date by which a task force shall submit a report to the joint standing committee of the General Assembly having cognizance of matters relating to transportation.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00215,1199,2020,157,RB    ,AN ACT CONCERNING THE CONNECTICUT PORT AUTHORITY.,To make a minor change to a statute concerning the Connecticut Port Authority.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00216,1722,2020,157,RB    ,AN ACT CONCERNING A STUDY BY THE DEPARTMENT OF MOTOR VEHICLES OF PEER-TO-PEER CAR-SHARING SERVICES.,To require the Department of Motor Vehicles to study peer-to-peer car-sharing services.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00217,1381,2020,157,RB    ,AN ACT REQUIRING HEALTH INSURANCE COVERAGE FOR EQUINE THERAPY FOR VETERANS.,To require health insurance coverage for equine therapy for veterans.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00218,1672,2020,157,RB    ,AN ACT CONCERNING ELIGIBILITY FOR CERTAIN VETERANS' BENEFITS.,"To include initial active duty for training purposes to be counted as qualifying service for veterans' benefits eligibility for operators' licenses, veteran designation on license plates and college credit for military training.",FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00219,1628,2020,157,RB    ,AN ACT CONCERNING AN APPROPRIATION FOR THE CONNECTICUT WING CIVIL AIR PATROL.,To appropriate three hundred forty-one thousand dollars to the Department of Emergency Services and Public Protection for a grant to the Connecticut Wing Civil Air Patrol.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00220,1687,2020,157,RB    ,AN ACT EXPANDING CERTAIN VETERANS' ELIGIBILITY FOR PUBLIC ASSISTANCE PROGRAMS.,To exclude all veterans' pension benefits from income when determining eligibility for public assistance programs.,FALSE,TRUE,FALSE,FALSE,FALSE,7,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00221,1379,2020,157,RB    ,AN ACT CONCERNING A MILITARY PERMIT FOR THE SALE OF ALCOHOLIC LIQUOR.,To expand the military permit under the Liquor Control Act to the sale of alcoholic liquor.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00222,1392,2020,157,RB    ,AN ACT ESTABLISHING A LAW ENFORCEMENT SUPPORT OFFICE PROGRAM ACCOUNT.,To establish a law enforcement support office program account.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00223,1398,2020,157,RB    ,AN ACT EXEMPTING ALL ACTIVE DUTY SERVICE MEMBERS FROM FEES FOR MOTOR VEHICLE OPERATOR'S LICENSES OR REGISTRATIONS.,To exempt active duty service members who were not residents of Connecticut at the time of induction from fees for motor vehicle operator's licenses or registrations.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00224,1391,2020,157,RB    ,AN ACT REQUIRING A STUDY OF VETERANS' TAX ABATEMENTS.,To study tax abatements available to veterans in this state.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00225,1573,2020,157,RB    ,AN ACT CONCERNING PER DIEM EQUITY FOR STATE BOARD OF MEDIATION AND ARBITRATION ARBITRATORS.,To ensure per diem compensation equity for State Board of Mediation and Arbitration arbitrators.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00226,1572,2020,157,RB    ,AN ACT CONCERNING BASIC LABOR STANDARDS FOR TRANSPORTATION NETWORK COMPANY DRIVERS.,To provide basic labor standards for transportation network company drivers.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00227,1704,2020,157,RB    ,AN ACT CONCERNING A FAIR WORK WEEK SCHEDULE.,To prohibit the practice of on-call shift scheduling.,FALSE,TRUE,FALSE,FALSE,FALSE,9,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00228,1716,2020,157,RB    ,AN ACT CONCERNING THE RIGHT OF A PUBLIC EMPLOYEE TO JOIN OR SUPPORT A UNION.,To protect the rights of public employees to join or support unions.,FALSE,TRUE,FALSE,FALSE,FALSE,8,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00229,1579,2020,157,RB    ,AN ACT CONCERNING WORKERS' RIGHTS.,To require the Labor Commissioner to adopt regulations regarding workers' rights.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00230,1578,2020,157,RB    ,AN ACT CONCERNING THE DEPARTMENT OF LABOR.,To require the Labor Commissioner to adopt regulations regarding the efficient operation of the Labor Department.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00231,788,2020,157,RB    ,"AN ACT CONCERNING WORKERS' COMPENSATION BENEFITS FOR CERTAIN MENTAL OR EMOTIONAL IMPAIRMENTS SUFFERED BY EMERGENCY MEDICAL SERVICES PERSONNEL, DEPARTMENT OF CORRECTION EMPLOYEES AND DISPATCHERS.","To extend workers' compensation benefits for certain mental or emotional impairments to emergency medical services personnel, Department of Correction employees and dispatchers.",FALSE,TRUE,FALSE,FALSE,FALSE,8,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00232,1576,2020,157,RB    ,AN ACT ESTABLISHING COLLECTIVE BARGAINING RIGHTS FOR CERTAIN AGRICULTURAL WORKERS.,To authorize certain agricultural workers to engage in collective bargaining.,FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
SB00233,1465,2020,157,RB    ,AN ACT CONCERNING ELECTIONS.,"To (1) require registrars of voters to certify certain information regarding designated locations for election day registration, permit the Secretary to order any changes deemed necessary for the effective conduct of election day registration and eliminate the requirement to perform a cross-check before admitting an applicant for election day registration, (2) permit applicants in line for election day registration prior to eight o'clock p.m. to be admitted as electors and cast a vote in a regular election, (3) restore, without the payment of certain fines, the electoral privileges of convicted felons who are on parole, (4) establish processes at certain state agencies for eligible individuals to automatically apply for voter registration, and (5) require the Secretary of the State to develop a system through which election-related forms can be signed electronically.",FALSE,TRUE,FALSE,FALSE,FALSE,19,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00234,1768,2020,157,RB    ,AN ACT CONCERNING VOTER PRIVACY PROTECTION.,To limit the availability of voter registration information to certain purposes and prohibit certain other uses of such information.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00235,1764,2020,157,RB    ,AN ACT ESTABLISHING A CYBERSECURITY TASK FORCE.,To establish a cybersecurity task force.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00236,1489,2020,157,RB    ,AN ACT CONCERNING ACCESS TO DIAPER CHANGING STATIONS IN PUBLIC AND COMMERCIAL BUILDINGS.,To amend the State Building Code to require diaper changing tables that are accessible to women and men in all newly constructed or substantially renovated public or commercial buildings that include at least one restroom open to the public.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00237,1571,2020,157,RB    ,AN ACT CONCERNING CONFLICTS OF INTEREST DUE TO AN EMPLOYER OTHER THAN THE STATE UNDER THE STATE CODE OF ETHICS.,To apply substantial conflict of interest provisions in the state code of ethics for public officials and state employees to conflicts involving the public official's or state employee's nonstate employer or spouse's employer.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00238,1780,2020,157,RB    ,AN ACT CONCERNING A DISPARITY STUDY.,To require the Commission on Human Rights and Opportunities and Institute for Municipal and Regional Policy to conduct a disparity study.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00239,1770,2020,157,RB    ,AN ACT CONCERNING AUDITING OF SIGNED STATEMENTS OF ELECTORS PRIOR TO VOTING.,"To require certain election officials to (1) maintain information about electors who sign statements in lieu of presenting certain identification at the polls when voting in person, and (2) compile a report of such information for submission to the Secretary of the State.",FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00240,1762,2020,157,RB    ,AN ACT CONCERNING DEADLINES FOR MAILINGS IN ANY PROVISION OF THE GENERAL STATUTES.,To provide that the postmark date of mailing shall be valid for any statutory deadline.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00241,1772,2020,157,RB    ,AN ACT CONCERNING AUDITING OF ELECTION DAY REGISTRATION.,To implement several reforms concerning the integrity of election day registration procedures.,FALSE,TRUE,FALSE,FALSE,FALSE,7,,,2020-02-20 00:00:00,2020-02-21 00:00:00,,0, ,,
SB00242,1450,2020,157,RB    ,AN ACT PROHIBITING THE SALE OF GOODS AND USE OF BUILDING MATERIALS CONTAINING ASBESTOS.,To protect the public's health by banning asbestos.,FALSE,TRUE,FALSE,FALSE,FALSE,5,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00243,1524,2020,157,RB    ,AN ACT PROHIBITING AN UNAUTHORIZED PELVIC EXAMINATION ON A FEMALE PATIENT WHO IS UNDER DEEP SEDATION OR ANESTHESIA OR UNCONSCIOUS.,To prohibit unauthorized pelvic examinations on female patients who have been administered deep sedation or anesthesia or are unconscious.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00244,1630,2020,157,RB    ,"AN ACT PROHIBITING THE SALE OF CIGARETTES, TOBACCO PRODUCTS, ELECTRONIC NICOTINE DELIVERY SYSTEMS AND VAPOR PRODUCTS BY HEALTH CARE FACILITIES AND PHARMACIES.","To prohibit any health care facility or pharmacy from selling cigarettes, tobacco products, electronic nicotine delivery systems and vapor products.",FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00245,1492,2020,157,RB    ,AN ACT CONCERNING CONTINUING MEDICAL EDUCATION FOR THE CHIEF MEDICAL EXAMINER.,To require the continuing medical education of the Chief Medical Examiner to include at least one contact hour of training or education in sudden unexpected death in epilepsy.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00246,1637,2020,157,RB    ,AN ACT CONCERNING VARIOUS REVISIONS TO THE DEPARTMENT OF DEVELOPMENTAL SERVICES STATUTES.,"To (1) make information in the Department of Developmental Services' abuse and neglect registry available to the Department of Administrative Services, (2) allow the Commissioner of Developmental Services or a Department of Developmental Services regional or training school director to consent to emergency medical treatment for an individual under the custody or control of the department, (3) restrict legal representatives of persons with intellectual disabilities from accessing abuse and neglect reports when the legal representative is the alleged perpetrator of such abuse or neglect or is residing with the alleged perpetrator, and (4) encourage licensed residential facilities to adopt standards that promote energy efficiency and incorporate environmentally friendly building materials.",FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00247,1507,2020,157,RB    ,AN ACT CONCERNING MENTAL HEALTH TRAINING OF EMERGENCY MEDICAL SERVICES PERSONNEL.,To permit additional organizations to certify instructors that provide mental health first aid training to emergency medical services personnel and require mental health first aid training for recertification of emergency medical services personnel.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00248,1519,2020,157,RB    ,AN ACT CONCERNING ACCESS TO IDENTITY DOCUMENTS BY HOMELESS YOUTH AND YOUNG ADULTS.,"To waive the fee for a certified copy of a birth certificate for youth and young adults who are homeless to enable them to obtain identity documents for purposes of accessing employment, participating in community-based programs and obtaining housing and other supports.",FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-21 00:00:00,2020-02-24 00:00:00,,0, ,,
SB00249,1818,2020,157,RB    ,AN ACT CONCERNING PROBATE COURT OPERATIONS.,To make various changes concerning Probate Court processes and procedures.,FALSE,TRUE,FALSE,FALSE,FALSE,16,,,2020-02-24 00:00:00,2020-02-25 00:00:00,,0, ,,
SB00250,1963,2020,157,RB    ,AN ACT CONCERNING FLAT GLASS OCCUPATIONAL LICENSING.,To require the Commissioner of Consumer Protection to amend existing regulations regarding flat glass occupational licensing.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00251,2073,2020,157,RB    ,AN ACT CONCERNING THE AVAILABILITY OF GENERIC PHARMACEUTICALS.,To preserve consumer access to affordable generic drugs.,FALSE,TRUE,FALSE,FALSE,FALSE,9,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00252,2045,2020,157,RB    ,AN ACT CONCERNING NUISANCE CALLS.,To require telemarketers to inform consumers they may request their telephone numbers to be placed on the do not call list.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00253,2010,2020,157,RB    ,AN ACT CONCERNING FAIR REIMBURSEMENT TO RETAIL DEALERS OF POWER EQUIPMENT.,To ensure fair reimbursement to retail dealers of power equipment regarding certain warranty claims.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00254,2004,2020,157,RB    ,AN ACT CONCERNING CERTAIN ALCOHOLIC BEVERAGE SYSTEMS.,To allow certain alcoholic liquor permittees to use self-pour automated systems.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00255,1940,2020,157,RB    ,AN ACT CONCERNING INVESTMENT OF CERTAIN MUNICIPAL FUNDS.,"To allow for the investment of funds held in certain trusts established by municipalities, or in which municipalities may participate, to be invested in trust funds administered, held or invested by the Treasurer.",FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00256,1965,2020,157,RB    ,AN ACT INCREASING THE PROPERTY TAX EXEMPTION FOR FARM BUILDINGS.,"To increase from one hundred thousand dollars to one hundred fifty thousand dollars the municipal property tax exemption for buildings used (1) actually and exclusively in farming, or (2) to provide housing for seasonal employees of a farmer.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00257,2135,2020,157,RB    ,AN ACT CONCERNING COMMUNITY INVESTMENT BOARDS AND NEIGHBORHOOD ASSISTANCE.,"To (1) require certain municipalities to establish community investment boards to identify priorities for the use of municipal revenue sharing grants and select grants for payment in lieu of taxes, (2) require the Office of Policy and Management to accept proposals for solutions to problems specific to urban areas and establish pilot programs to implement such proposals, and (3) establish a task force to study issues concerning nonprofit providers.",FALSE,TRUE,FALSE,FALSE,FALSE,5,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00258,2133,2020,157,RB    ,AN ACT CONCERNING CERTIFICATES OF APPROVAL FOR THE LOCATION OF MOTOR VEHICLE DEALERSHIPS AND REPAIR SHOPS.,"To specify that applicants for licenses for dealing in or repairing motor vehicles in towns or cities having zoning commissions, combined planning and zoning commissions and boards of appeals shall obtain certificates of approval of location from the town or city's zoning commission rather than its board of appeals.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00259,1914,2020,157,RB    ,AN ACT CONCERNING NOTICE OF TAX DELINQUENCY.,"To (1) recognize, in certain situations, that other individuals perform tax collection duties, (2) specify that certain actions shall serve as constructive notice to certain individuals for purposes of tax delinquency sales of real property, and (3) revise a certain provision to account for instances in which the redemption by a delinquent taxpayer of the real property at issue occurs prior to the delinquency sale of such property.",FALSE,TRUE,FALSE,FALSE,FALSE,7,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00260,1992,2020,157,RB    ,AN ACT EXTENDING THE MUNICIPAL REVALUATION DEADLINE FOR THE TOWN OF HAMDEN BY ONE YEAR.,To extend the municipal revaluation deadline for the town of Hamden by one year.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00261,2092,2020,157,RB    ,AN ACT DESIGNATING SPECIAL POLICE OFFICERS IN THE DEPARTMENT OF REVENUE SERVICES AS PEACE OFFICERS.,"To redefine ""peace officer"" to include a special police officer in the Department of Revenue Services and to make conforming changes.",FALSE,TRUE,FALSE,FALSE,FALSE,9,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00262,1604,2020,157,RB    ,AN ACT REQUIRING A STUDY OF THE USE OF COMBUSTIBLE GAS DETECTORS.,To study whether to require the use of combustible gas detectors in new construction with natural gas connections.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00263,1978,2020,157,RB    ,AN ACT ALLOWING AN EMERGENCY CONTACT ACCESS TO A DWELLING UNIT WITHOUT THE TENANT'S CONSENT UNDER CERTAIN CIRCUMSTANCES.,To allow a person designated as an emergency contact of a tenant of a dwelling unit to access the unit under certain circumstances.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00264,1546,2020,157,RB    ,AN ACT CONCERNING MOTOR VEHICLE INSPECTORS AND BUILDING SECURITY.,"To allow the Commissioner of Motor Vehicles to nominate, and the Commissioner of Emergency Services and Public Protection to appoint, motor vehicle inspectors to serve as special police officers at Department of Motor Vehicles' buildings and on department lands.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00265,2137,2020,157,RB    ,AN ACT CONCERNING REIMBURSEMENT OF FIREFIGHTER TRAINING COSTS.,To require a fire department to be reimbursed for a portion of the costs of the entry-level training of a firefighter who is subsequently hired by another department within two years of the completion of the firefighter's entry-level training.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00266,1903,2020,157,RB    ,AN ACT CONCERNING BODY ARMOR FOR FIREFIGHTERS AND EMERGENCY MEDICAL SERVICES PERSONNEL.,"To (1) allow firefighters, fire departments, emergency services personnel and emergency medical service organizations to purchase or receive body armor without meeting the transferor of such body armor in person, and (2) require fire departments and emergency medical service organizations to equip their vehicles with body armor.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00267,2048,2020,157,RB    ,AN ACT ESTABLISHING A DEPARTMENT OF CIVILIAN JUSTICE.,To establish a Department of Civilian Justice to receive and investigate complaints from a police officer alleging misconduct by another police officer in the performance of the officer's duties.,FALSE,TRUE,FALSE,FALSE,FALSE,15,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00268,1673,2020,157,RB    ,AN ACT CONCERNING INTEREST ON LOTTERY SALES AGENT DELINQUENCY ASSESSMENTS.,"To (1) specify that simple interest is charged on delinquency assessments of lottery sales agents, and (2) allow an agent whose delinquency assessment remains due and was subject to compounding interest to request a hardship waiver from the Commissioner of Consumer Protection to recalculate the interest owed.",FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00269,1781,2020,157,RB    ,"AN ACT CONCERNING CERTIFICATION OF INDEPENDENT INSPECTORS AND INSPECTION FIRMS TO PERFORM ELEVATOR, ESCALATOR AND STATE BUILDING CODE INSPECTIONS.",To establish a program to certify independent inspectors and inspection firms to perform State Building Code and elevator and escalator inspections.,FALSE,TRUE,FALSE,FALSE,FALSE,5,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00270,1872,2020,157,RB    ,AN ACT REQUIRING POLICE OFFICERS AND VEHICLES WITH BLUE LIGHTS TO BE STATIONED IN CERTAIN HIGHWAY WORK ZONES.,To require the Department of Transportation to ensure that a state or local public safety officer and a vehicle displaying blue lights are stationed within certain highway work zones.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00271,1265,2020,157,RB    ,AN ACT CONCERNING THE FISCAL ACCOUNTABILITY AND SUSTAINABLE TRANSPORTATION REFORM PLAN.,"To (1) establish a Transportation Strategy and Advisory Board, and a Connecticut and New York Railroad Strategy Board; (2) require the Commissioner of Transportation to provide certain information to the Transportation Strategy and Advisory Board and the Connecticut and New York Railroad Strategy Board; (3) limit the aggregate maximum amount of TIFIA and RRIF loan agreements the state can enter into for the period commencing on July 1, 2022, and ending on December 31, 2030; (4) transfer the sum of one billion five hundred million dollars from the Budget Reserve Fund to the State Employees Retirement Fund for the purpose of paying unfunded past service liability; and (5) require the Auditors of Public Accounts to conduct certain audits of the Department of Transportation.",FALSE,TRUE,FALSE,FALSE,FALSE,15,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00272,1700,2020,157,RB    ,AN ACT ADDING ACUPUNCTURISTS AND CHIROPRACTORS TO THE LIST OF PERMISSIBLE REIMBURSABLE MEDICAID SERVICES.,To provide Medicaid reimbursement for chiropractors and acupuncturists.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00273,2050,2020,157,RB    ,AN ACT CREATING A TASK FORCE TO CONSIDER DUAL DELIVERY OF STATE-ADMINISTERED HUMAN SERVICES BY COMMUNITY NONPROFIT AGENCIES.,To explore more efficient and effective delivery of state-administered human services via provision of more services by community nonprofit agencies.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00274,1886,2020,157,RB    ,AN ACT CONCERNING FUNDING FOR PLANNED PARENTHOOD AND OTHER FAMILY PLANNING CLINICS.,To offset the loss of federal funds for family planning clinics.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00275,1889,2020,157,RB    ,AN ACT REQUIRING FAMILY NOTIFICATIONS IN STATE ESTATE RECOVERIES.,To require the state to make efforts to notify immediate family members before taking over the administration of a decedent's estate for payment of state assistance or care provided to the decedent.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00276,1569,2020,157,RB    ,"AN ACT REQUIRING DRIVERS OF PARATRANSIT VEHICLES TO REPORT SUSPECTED ABUSE, NEGLECT OR EXPLOITATION OF ELDERLY PERSONS.","To make drivers of paratransit vehicles mandated reporters of suspected abuse, neglect, exploitation or abandonment of elderly persons.",FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-25 00:00:00,2020-02-26 00:00:00,,0, ,,
SB00277,1798,2020,157,RB    ,AN ACT CONCERNING THE ENTERPRISE ZONE PROGRAM.,To require the Commissioner of Economic and Community Development to study the state's enterprise zone program and make recommendations for any legislative changes to such program.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00278,1802,2020,157,RB    ,AN ACT CONCERNING A PLAN TO PARTNER WITH MANUFACTURERS TO PROVIDE EQUIPMENT TO SCHOOLS.,To require the Commissioner of Economic and Community Development to develop a plan to partner with the state manufacturing community to provide equipment to schools.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00279,1860,2020,157,RB    ,AN ACT CONCERNING REGIONAL TOURISM DISTRICT BOARDS OF DIRECTORS.,To allow two or more towns in any regional tourism district to jointly appoint one representative to the regional tourism district boards of directors.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00280,2003,2020,157,RB    ,AN ACT CONCERNING THE COLLECTION AND REPORTING OF STUDENT DATA RELATING TO PARTICIPATION IN COMPUTER SCIENCE EDUCATION.,"To require school districts to report regarding the number of computer science courses or programs offered in each school, student participation in such courses or programs and the number of computer science instructors at each school.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00281,2122,2020,157,RB    ,AN ACT CONCERNING VARIOUS REVISIONS TO THE PROPERTY TRANSFER LAW.,To make various revisions to the property transfer law and establish a release-based remediation program.,FALSE,TRUE,FALSE,FALSE,FALSE,31,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00282,1659,2020,157,RB    ,AN ACT ESTABLISHING A TAX CREDIT FOR EMPLOYERS THAT MAKE  PAYMENTS TOWARD CHILD CARE COSTS OF EMPLOYEES.,To provide a tax credit to employers that make payments for the child care costs of employees who reside in the state.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00283,2222,2020,157,RB    ,AN ACT EXTENDING THE AGE OF ELIGIBILITY FOR LEGAL REPRESENTATION PROVIDED BY THE DEPARTMENT OF CHILDREN AND FAMILIES.,To require the Department of Children and Families to extend the age that a person in the custody of the department may receive legal representation through the department from age eighteen to twenty-three.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00284,2223,2020,157,RB    ,AN ACT CONCERNING THE DEPARTMENT OF CHILDREN AND FAMILIES TRANSPORTATION SERVICES.,To require the Auditors of Public Accounts to conduct an audit of the payments made for transportation services under the most recent payment formula adopted by the Department of Children and Families.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00285,1624,2020,157,RB    ,AN ACT CONCERNING STUDENT INFORMATION COLLECTED THROUGH COLLEGE ADMISSIONS EXAMINATIONS.,To prohibit testing companies from sharing student information collected through college admissions examinations without consent.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
SB00286,1823,2020,157,RB    ,AN ACT CONCERNING OUT-OF-HOME PLACEMENTS FOR CHILDREN IN THE CUSTODY OF THE DEPARTMENT OF CHILDREN AND FAMILIES.,To require the Commissioner of Children and Families to give priority to grandparents in the placement of children committed to the care of the commissioner.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-26 00:00:00,2020-02-27 00:00:00,,0, ,,
